key,data_str,decimals,precision,context_ref,element_name,unit,period_type,isTextBlock_flg,abstract_flg,period_start,period_end,instant_date,end_date_pv,instant_date_pv,scenario
jpcrp_cor:ProfitLossAttributableToOwnersOfParentSummaryOfBusinessResults,1611369000,-3,,Prior1YearDuration,ProfitLossAttributableToOwnersOfParentSummaryOfBusinessResults,JPY,duration,0,0,2022-04-01,2023-04-01,,2023-03-31,,
jpcrp_cor:ProfitLossAttributableToOwnersOfParentSummaryOfBusinessResults,1930674000,-3,,CurrentYearDuration,ProfitLossAttributableToOwnersOfParentSummaryOfBusinessResults,JPY,duration,0,0,2023-04-01,2024-04-01,,2024-03-31,,
jpcrp_cor:ComprehensiveIncomeSummaryOfBusinessResults,-99137000,-3,,Prior4YearDuration,ComprehensiveIncomeSummaryOfBusinessResults,JPY,duration,0,0,2019-04-01,2020-04-01,,2020-03-31,,
jpcrp_cor:ComprehensiveIncomeSummaryOfBusinessResults,1138543000,-3,,Prior3YearDuration,ComprehensiveIncomeSummaryOfBusinessResults,JPY,duration,0,0,2020-04-01,2021-04-01,,2021-03-31,,
jpcrp_cor:ComprehensiveIncomeSummaryOfBusinessResults,1505617000,-3,,Prior2YearDuration,ComprehensiveIncomeSummaryOfBusinessResults,JPY,duration,0,0,2021-04-01,2022-04-01,,2022-03-31,,
jpcrp_cor:ComprehensiveIncomeSummaryOfBusinessResults,1640821000,-3,,Prior1YearDuration,ComprehensiveIncomeSummaryOfBusinessResults,JPY,duration,0,0,2022-04-01,2023-04-01,,2023-03-31,,
jpcrp_cor:ComprehensiveIncomeSummaryOfBusinessResults,2688527000,-3,,CurrentYearDuration,ComprehensiveIncomeSummaryOfBusinessResults,JPY,duration,0,0,2023-04-01,2024-04-01,,2024-03-31,,
jpcrp_cor:NetAssetsSummaryOfBusinessResults,15424598000,-3,,Prior4YearInstant,NetAssetsSummaryOfBusinessResults,JPY,instant,0,0,,2020-04-01,2020-04-01,,2020-03-31,
jpcrp_cor:NetAssetsSummaryOfBusinessResults,16248376000,-3,,Prior3YearInstant,NetAssetsSummaryOfBusinessResults,JPY,instant,0,0,,2021-04-01,2021-04-01,,2021-03-31,
jpcrp_cor:NetAssetsSummaryOfBusinessResults,17392192000,-3,,Prior2YearInstant,NetAssetsSummaryOfBusinessResults,JPY,instant,0,0,,2022-04-01,2022-04-01,,2022-03-31,
jpcrp_cor:NetAssetsSummaryOfBusinessResults,18684431000,-3,,Prior1YearInstant,NetAssetsSummaryOfBusinessResults,JPY,instant,0,0,,2023-04-01,2023-04-01,,2023-03-31,
jpcrp_cor:NetAssetsSummaryOfBusinessResults,21005716000,-3,,CurrentYearInstant,NetAssetsSummaryOfBusinessResults,JPY,instant,0,0,,2024-04-01,2024-04-01,,2024-03-31,
jpcrp_cor:TotalAssetsSummaryOfBusinessResults,29407620000,-3,,Prior4YearInstant,TotalAssetsSummaryOfBusinessResults,JPY,instant,0,0,,2020-04-01,2020-04-01,,2020-03-31,
jpcrp_cor:TotalAssetsSummaryOfBusinessResults,29469327000,-3,,Prior3YearInstant,TotalAssetsSummaryOfBusinessResults,JPY,instant,0,0,,2021-04-01,2021-04-01,,2021-03-31,
jpcrp_cor:TotalAssetsSummaryOfBusinessResults,29422498000,-3,,Prior2YearInstant,TotalAssetsSummaryOfBusinessResults,JPY,instant,0,0,,2022-04-01,2022-04-01,,2022-03-31,
jpcrp_cor:TotalAssetsSummaryOfBusinessResults,34107247000,-3,,Prior1YearInstant,TotalAssetsSummaryOfBusinessResults,JPY,instant,0,0,,2023-04-01,2023-04-01,,2023-03-31,
jpcrp_cor:TotalAssetsSummaryOfBusinessResults,38090260000,-3,,CurrentYearInstant,TotalAssetsSummaryOfBusinessResults,JPY,instant,0,0,,2024-04-01,2024-04-01,,2024-03-31,
