key,data_str,decimals,precision,context_ref,element_name,unit,period_type,isTextBlock_flg,abstract_flg,period_start,period_end,instant_date,end_date_pv,instant_date_pv,scenario
jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,0.0890,4,,Prior3YearDuration,RateOfReturnOnEquitySummaryOfBusinessResults,pure,duration,0,0,2020-07-01,2021-07-01,,2021-06-30,,
jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,0.0551,4,,Prior2YearDuration,RateOfReturnOnEquitySummaryOfBusinessResults,pure,duration,0,0,2021-07-01,2022-04-01,,2022-03-31,,
jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,0.0801,4,,Prior1YearDuration,RateOfReturnOnEquitySummaryOfBusinessResults,pure,duration,0,0,2022-04-01,2023-04-01,,2023-03-31,,
jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,0.1374,4,,CurrentYearDuration,RateOfReturnOnEquitySummaryOfBusinessResults,pure,duration,0,0,2023-04-01,2024-04-01,,2024-03-31,,
jpcrp_cor:PriceEarningsRatioSummaryOfBusinessResults,68.58,2,,Prior5YearDuration,PriceEarningsRatioSummaryOfBusinessResults,pure,duration,0,0,2018-07-01,2019-07-01,,2019-06-30,,
jpcrp_cor:PriceEarningsRatioSummaryOfBusinessResults,39.02,2,,Prior4YearDuration,PriceEarningsRatioSummaryOfBusinessResults,pure,duration,0,0,2019-07-01,2020-07-01,,2020-06-30,,
jpcrp_cor:PriceEarningsRatioSummaryOfBusinessResults,23.25,2,,Prior3YearDuration,PriceEarningsRatioSummaryOfBusinessResults,pure,duration,0,0,2020-07-01,2021-07-01,,2021-06-30,,
jpcrp_cor:PriceEarningsRatioSummaryOfBusinessResults,36.56,2,,Prior2YearDuration,PriceEarningsRatioSummaryOfBusinessResults,pure,duration,0,0,2021-07-01,2022-04-01,,2022-03-31,,
jpcrp_cor:PriceEarningsRatioSummaryOfBusinessResults,24.86,2,,Prior1YearDuration,PriceEarningsRatioSummaryOfBusinessResults,pure,duration,0,0,2022-04-01,2023-04-01,,2023-03-31,,
jpcrp_cor:PriceEarningsRatioSummaryOfBusinessResults,22.08,2,,CurrentYearDuration,PriceEarningsRatioSummaryOfBusinessResults,pure,duration,0,0,2023-04-01,2024-04-01,,2024-03-31,,
jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,1039000000,-6,,Prior5YearDuration,NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2018-07-01,2019-07-01,,2019-06-30,,
jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,604000000,-6,,Prior4YearDuration,NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2019-07-01,2020-07-01,,2020-06-30,,
jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,3027000000,-6,,Prior3YearDuration,NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2020-07-01,2021-07-01,,2021-06-30,,
jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,219000000,-6,,Prior2YearDuration,NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2021-07-01,2022-04-01,,2022-03-31,,
jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,2570000000,-6,,Prior1YearDuration,NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2022-04-01,2023-04-01,,2023-03-31,,
jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,5614000000,-6,,CurrentYearDuration,NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2023-04-01,2024-04-01,,2024-03-31,,
jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,-809000000,-6,,Prior5YearDuration,NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2018-07-01,2019-07-01,,2019-06-30,,
jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,-1687000000,-6,,Prior4YearDuration,NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2019-07-01,2020-07-01,,2020-06-30,,
jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,-4570000000,-6,,Prior3YearDuration,NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2020-07-01,2021-07-01,,2021-06-30,,
jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,-643000000,-6,,Prior2YearDuration,NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2021-07-01,2022-04-01,,2022-03-31,,
jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,-655000000,-6,,Prior1YearDuration,NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2022-04-01,2023-04-01,,2023-03-31,,
jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,-2435000000,-6,,CurrentYearDuration,NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2023-04-01,2024-04-01,,2024-03-31,,
jpcrp_cor:NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,-331000000,-6,,Prior5YearDuration,NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2018-07-01,2019-07-01,,2019-06-30,,
jpcrp_cor:NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,-280000000,-6,,Prior4YearDuration,NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2019-07-01,2020-07-01,,2020-06-30,,
jpcrp_cor:NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,1863000000,-6,,Prior3YearDuration,NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2020-07-01,2021-07-01,,2021-06-30,,
jpcrp_cor:NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,-499000000,-6,,Prior2YearDuration,NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2021-07-01,2022-04-01,,2022-03-31,,
jpcrp_cor:NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,-798000000,-6,,Prior1YearDuration,NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2022-04-01,2023-04-01,,2023-03-31,,
jpcrp_cor:NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,-873000000,-6,,CurrentYearDuration,NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2023-04-01,2024-04-01,,2024-03-31,,
jpcrp_cor:CashAndCashEquivalentsSummaryOfBusinessResults,5295000000,-6,,Prior5YearInstant,CashAndCashEquivalentsSummaryOfBusinessResults,JPY,instant,0,0,,2019-07-01,2019-07-01,,2019-06-30,
jpcrp_cor:CashAndCashEquivalentsSummaryOfBusinessResults,3925000000,-6,,Prior4YearInstant,CashAndCashEquivalentsSummaryOfBusinessResults,JPY,instant,0,0,,2020-07-01,2020-07-01,,2020-06-30,
jpcrp_cor:CashAndCashEquivalentsSummaryOfBusinessResults,4264000000,-6,,Prior3YearInstant,CashAndCashEquivalentsSummaryOfBusinessResults,JPY,instant,0,0,,2021-07-01,2021-07-01,,2021-06-30,
