key,data_str,decimals,precision,context_ref,element_name,unit,period_type,isTextBlock_flg,abstract_flg,period_start,period_end,instant_date,end_date_pv,instant_date_pv,scenario
jpcrp_cor:ProfitLossAttributableToOwnersOfParentSummaryOfBusinessResults,3842000000,-6,,Prior4YearDuration,ProfitLossAttributableToOwnersOfParentSummaryOfBusinessResults,JPY,duration,0,0,2019-04-01,2020-04-01,,2020-03-31,,
jpcrp_cor:ProfitLossAttributableToOwnersOfParentSummaryOfBusinessResults,4438000000,-6,,Prior3YearDuration,ProfitLossAttributableToOwnersOfParentSummaryOfBusinessResults,JPY,duration,0,0,2020-04-01,2021-04-01,,2021-03-31,,
jpcrp_cor:ProfitLossAttributableToOwnersOfParentSummaryOfBusinessResults,3659000000,-6,,Prior2YearDuration,ProfitLossAttributableToOwnersOfParentSummaryOfBusinessResults,JPY,duration,0,0,2021-04-01,2022-04-01,,2022-03-31,,
jpcrp_cor:ProfitLossAttributableToOwnersOfParentSummaryOfBusinessResults,1030000000,-6,,Prior1YearDuration,ProfitLossAttributableToOwnersOfParentSummaryOfBusinessResults,JPY,duration,0,0,2022-04-01,2023-04-01,,2023-03-31,,
jpcrp_cor:ProfitLossAttributableToOwnersOfParentSummaryOfBusinessResults,5084000000,-6,,CurrentYearDuration,ProfitLossAttributableToOwnersOfParentSummaryOfBusinessResults,JPY,duration,0,0,2023-04-01,2024-04-01,,2024-03-31,,
jpcrp_cor:ComprehensiveIncomeSummaryOfBusinessResults,3316000000,-6,,Prior4YearDuration,ComprehensiveIncomeSummaryOfBusinessResults,JPY,duration,0,0,2019-04-01,2020-04-01,,2020-03-31,,
jpcrp_cor:ComprehensiveIncomeSummaryOfBusinessResults,5375000000,-6,,Prior3YearDuration,ComprehensiveIncomeSummaryOfBusinessResults,JPY,duration,0,0,2020-04-01,2021-04-01,,2021-03-31,,
jpcrp_cor:ComprehensiveIncomeSummaryOfBusinessResults,3915000000,-6,,Prior2YearDuration,ComprehensiveIncomeSummaryOfBusinessResults,JPY,duration,0,0,2021-04-01,2022-04-01,,2022-03-31,,
jpcrp_cor:ComprehensiveIncomeSummaryOfBusinessResults,1408000000,-6,,Prior1YearDuration,ComprehensiveIncomeSummaryOfBusinessResults,JPY,duration,0,0,2022-04-01,2023-04-01,,2023-03-31,,
jpcrp_cor:ComprehensiveIncomeSummaryOfBusinessResults,6431000000,-6,,CurrentYearDuration,ComprehensiveIncomeSummaryOfBusinessResults,JPY,duration,0,0,2023-04-01,2024-04-01,,2024-03-31,,
jpcrp_cor:NetAssetsSummaryOfBusinessResults,38906000000,-6,,Prior4YearInstant,NetAssetsSummaryOfBusinessResults,JPY,instant,0,0,,2020-04-01,2020-04-01,,2020-03-31,
jpcrp_cor:NetAssetsSummaryOfBusinessResults,42794000000,-6,,Prior3YearInstant,NetAssetsSummaryOfBusinessResults,JPY,instant,0,0,,2021-04-01,2021-04-01,,2021-03-31,
jpcrp_cor:NetAssetsSummaryOfBusinessResults,44840000000,-6,,Prior2YearInstant,NetAssetsSummaryOfBusinessResults,JPY,instant,0,0,,2022-04-01,2022-04-01,,2022-03-31,
jpcrp_cor:NetAssetsSummaryOfBusinessResults,45314000000,-6,,Prior1YearInstant,NetAssetsSummaryOfBusinessResults,JPY,instant,0,0,,2023-04-01,2023-04-01,,2023-03-31,
jpcrp_cor:NetAssetsSummaryOfBusinessResults,50856000000,-6,,CurrentYearInstant,NetAssetsSummaryOfBusinessResults,JPY,instant,0,0,,2024-04-01,2024-04-01,,2024-03-31,
jpcrp_cor:TotalAssetsSummaryOfBusinessResults,90880000000,-6,,Prior4YearInstant,TotalAssetsSummaryOfBusinessResults,JPY,instant,0,0,,2020-04-01,2020-04-01,,2020-03-31,
jpcrp_cor:TotalAssetsSummaryOfBusinessResults,99251000000,-6,,Prior3YearInstant,TotalAssetsSummaryOfBusinessResults,JPY,instant,0,0,,2021-04-01,2021-04-01,,2021-03-31,
jpcrp_cor:TotalAssetsSummaryOfBusinessResults,108504000000,-6,,Prior2YearInstant,TotalAssetsSummaryOfBusinessResults,JPY,instant,0,0,,2022-04-01,2022-04-01,,2022-03-31,
jpcrp_cor:TotalAssetsSummaryOfBusinessResults,127913000000,-6,,Prior1YearInstant,TotalAssetsSummaryOfBusinessResults,JPY,instant,0,0,,2023-04-01,2023-04-01,,2023-03-31,
jpcrp_cor:TotalAssetsSummaryOfBusinessResults,131038000000,-6,,CurrentYearInstant,TotalAssetsSummaryOfBusinessResults,JPY,instant,0,0,,2024-04-01,2024-04-01,,2024-03-31,
jpcrp_cor:NetAssetsPerShareSummaryOfBusinessResults,977.82,2,,Prior4YearInstant,NetAssetsPerShareSummaryOfBusinessResults,JPYPerShares,instant,0,0,,2020-04-01,2020-04-01,,2020-03-31,
jpcrp_cor:NetAssetsPerShareSummaryOfBusinessResults,1074.63,2,,Prior3YearInstant,NetAssetsPerShareSummaryOfBusinessResults,JPYPerShares,instant,0,0,,2021-04-01,2021-04-01,,2021-03-31,
jpcrp_cor:NetAssetsPerShareSummaryOfBusinessResults,1161.40,2,,Prior2YearInstant,NetAssetsPerShareSummaryOfBusinessResults,JPYPerShares,instant,0,0,,2022-04-01,2022-04-01,,2022-03-31,
jpcrp_cor:NetAssetsPerShareSummaryOfBusinessResults,1172.57,2,,Prior1YearInstant,NetAssetsPerShareSummaryOfBusinessResults,JPYPerShares,instant,0,0,,2023-04-01,2023-04-01,,2023-03-31,
jpcrp_cor:NetAssetsPerShareSummaryOfBusinessResults,1314.03,2,,CurrentYearInstant,NetAssetsPerShareSummaryOfBusinessResults,JPYPerShares,instant,0,0,,2024-04-01,2024-04-01,,2024-03-31,
jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,97.64,2,,Prior4YearDuration,BasicEarningsLossPerShareSummaryOfBusinessResults,JPYPerShares,duration,0,0,2019-04-01,2020-04-01,,2020-03-31,,
jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,112.78,2,,Prior3YearDuration,BasicEarningsLossPerShareSummaryOfBusinessResults,JPYPerShares,duration,0,0,2020-04-01,2021-04-01,,2021-03-31,,
jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,94.65,2,,Prior2YearDuration,BasicEarningsLossPerShareSummaryOfBusinessResults,JPYPerShares,duration,0,0,2021-04-01,2022-04-01,,2022-03-31,,
jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,27.01,2,,Prior1YearDuration,BasicEarningsLossPerShareSummaryOfBusinessResults,JPYPerShares,duration,0,0,2022-04-01,2023-04-01,,2023-03-31,,
jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,132.97,2,,CurrentYearDuration,BasicEarningsLossPerShareSummaryOfBusinessResults,JPYPerShares,duration,0,0,2023-04-01,2024-04-01,,2024-03-31,,
jpcrp_cor:DilutedEarningsPerShareSummaryOfBusinessResults,,,,Prior4YearDuration,DilutedEarningsPerShareSummaryOfBusinessResults,JPYPerShares,duration,0,0,2019-04-01,2020-04-01,,2020-03-31,,
jpcrp_cor:DilutedEarningsPerShareSummaryOfBusinessResults,,,,Prior3YearDuration,DilutedEarningsPerShareSummaryOfBusinessResults,JPYPerShares,duration,0,0,2020-04-01,2021-04-01,,2021-03-31,,
jpcrp_cor:DilutedEarningsPerShareSummaryOfBusinessResults,,,,Prior2YearDuration,DilutedEarningsPerShareSummaryOfBusinessResults,JPYPerShares,duration,0,0,2021-04-01,2022-04-01,,2022-03-31,,
jpcrp_cor:DilutedEarningsPerShareSummaryOfBusinessResults,,,,Prior1YearDuration,DilutedEarningsPerShareSummaryOfBusinessResults,JPYPerShares,duration,0,0,2022-04-01,2023-04-01,,2023-03-31,,
jpcrp_cor:DilutedEarningsPerShareSummaryOfBusinessResults,,,,CurrentYearDuration,DilutedEarningsPerShareSummaryOfBusinessResults,JPYPerShares,duration,0,0,2023-04-01,2024-04-01,,2024-03-31,,
jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,0.423,3,,Prior4YearInstant,EquityToAssetRatioSummaryOfBusinessResults,pure,instant,0,0,,2020-04-01,2020-04-01,,2020-03-31,
jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,0.426,3,,Prior3YearInstant,EquityToAssetRatioSummaryOfBusinessResults,pure,instant,0,0,,2021-04-01,2021-04-01,,2021-03-31,
jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,0.408,3,,Prior2YearInstant,EquityToAssetRatioSummaryOfBusinessResults,pure,instant,0,0,,2022-04-01,2022-04-01,,2022-03-31,
jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,0.350,3,,Prior1YearInstant,EquityToAssetRatioSummaryOfBusinessResults,pure,instant,0,0,,2023-04-01,2023-04-01,,2023-03-31,
jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,0.384,3,,CurrentYearInstant,EquityToAssetRatioSummaryOfBusinessResults,pure,instant,0,0,,2024-04-01,2024-04-01,,2024-03-31,
jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,0.103,3,,Prior4YearDuration,RateOfReturnOnEquitySummaryOfBusinessResults,pure,duration,0,0,2019-04-01,2020-04-01,,2020-03-31,,
jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,0.110,3,,Prior3YearDuration,RateOfReturnOnEquitySummaryOfBusinessResults,pure,duration,0,0,2020-04-01,2021-04-01,,2021-03-31,,
jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,0.085,3,,Prior2YearDuration,RateOfReturnOnEquitySummaryOfBusinessResults,pure,duration,0,0,2021-04-01,2022-04-01,,2022-03-31,,
jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,0.023,3,,Prior1YearDuration,RateOfReturnOnEquitySummaryOfBusinessResults,pure,duration,0,0,2022-04-01,2023-04-01,,2023-03-31,,
jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,0.107,3,,CurrentYearDuration,RateOfReturnOnEquitySummaryOfBusinessResults,pure,duration,0,0,2023-04-01,2024-04-01,,2024-03-31,,
jpcrp_cor:PriceEarningsRatioSummaryOfBusinessResults,7.7,1,,Prior4YearDuration,PriceEarningsRatioSummaryOfBusinessResults,pure,duration,0,0,2019-04-01,2020-04-01,,2020-03-31,,
jpcrp_cor:PriceEarningsRatioSummaryOfBusinessResults,8.1,1,,Prior3YearDuration,PriceEarningsRatioSummaryOfBusinessResults,pure,duration,0,0,2020-04-01,2021-04-01,,2021-03-31,,
jpcrp_cor:PriceEarningsRatioSummaryOfBusinessResults,7.1,1,,Prior2YearDuration,PriceEarningsRatioSummaryOfBusinessResults,pure,duration,0,0,2021-04-01,2022-04-01,,2022-03-31,,
jpcrp_cor:PriceEarningsRatioSummaryOfBusinessResults,25.0,1,,Prior1YearDuration,PriceEarningsRatioSummaryOfBusinessResults,pure,duration,0,0,2022-04-01,2023-04-01,,2023-03-31,,
jpcrp_cor:PriceEarningsRatioSummaryOfBusinessResults,7.3,1,,CurrentYearDuration,PriceEarningsRatioSummaryOfBusinessResults,pure,duration,0,0,2023-04-01,2024-04-01,,2024-03-31,,
jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,1127000000,-6,,Prior4YearDuration,NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2019-04-01,2020-04-01,,2020-03-31,,
jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,7737000000,-6,,Prior3YearDuration,NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2020-04-01,2021-04-01,,2021-03-31,,
jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,2740000000,-6,,Prior2YearDuration,NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2021-04-01,2022-04-01,,2022-03-31,,
jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,-7816000000,-6,,Prior1YearDuration,NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2022-04-01,2023-04-01,,2023-03-31,,
jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,11138000000,-6,,CurrentYearDuration,NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2023-04-01,2024-04-01,,2024-03-31,,
jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,-7475000000,-6,,Prior4YearDuration,NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2019-04-01,2020-04-01,,2020-03-31,,
jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,-5989000000,-6,,Prior3YearDuration,NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2020-04-01,2021-04-01,,2021-03-31,,
jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,-952000000,-6,,Prior2YearDuration,NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2021-04-01,2022-04-01,,2022-03-31,,
jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,-1187000000,-6,,Prior1YearDuration,NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2022-04-01,2023-04-01,,2023-03-31,,
jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,-2168000000,-6,,CurrentYearDuration,NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2023-04-01,2024-04-01,,2024-03-31,,
jpcrp_cor:NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,6512000000,-6,,Prior4YearDuration,NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2019-04-01,2020-04-01,,2020-03-31,,
jpcrp_cor:NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,-1550000000,-6,,Prior3YearDuration,NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2020-04-01,2021-04-01,,2021-03-31,,
jpcrp_cor:NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,-1174000000,-6,,Prior2YearDuration,NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2021-04-01,2022-04-01,,2022-03-31,,
jpcrp_cor:NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,12881000000,-6,,Prior1YearDuration,NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2022-04-01,2023-04-01,,2023-03-31,,
jpcrp_cor:NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,-5474000000,-6,,CurrentYearDuration,NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2023-04-01,2024-04-01,,2024-03-31,,
jpcrp_cor:CashAndCashEquivalentsSummaryOfBusinessResults,2657000000,-6,,Prior4YearInstant,CashAndCashEquivalentsSummaryOfBusinessResults,JPY,instant,0,0,,2020-04-01,2020-04-01,,2020-03-31,
jpcrp_cor:CashAndCashEquivalentsSummaryOfBusinessResults,2830000000,-6,,Prior3YearInstant,CashAndCashEquivalentsSummaryOfBusinessResults,JPY,instant,0,0,,2021-04-01,2021-04-01,,2021-03-31,
jpcrp_cor:CashAndCashEquivalentsSummaryOfBusinessResults,3444000000,-6,,Prior2YearInstant,CashAndCashEquivalentsSummaryOfBusinessResults,JPY,instant,0,0,,2022-04-01,2022-04-01,,2022-03-31,
jpcrp_cor:CashAndCashEquivalentsSummaryOfBusinessResults,7322000000,-6,,Prior1YearInstant,CashAndCashEquivalentsSummaryOfBusinessResults,JPY,instant,0,0,,2023-04-01,2023-04-01,,2023-03-31,
jpcrp_cor:CashAndCashEquivalentsSummaryOfBusinessResults,10817000000,-6,,CurrentYearInstant,CashAndCashEquivalentsSummaryOfBusinessResults,JPY,instant,0,0,,2024-04-01,2024-04-01,,2024-03-31,
jpcrp_cor:NumberOfEmployees,933,0,,Prior4YearInstant,NumberOfEmployees,pure,instant,0,0,,2020-04-01,2020-04-01,,2020-03-31,
jpcrp_cor:NumberOfEmployees,933,0,,Prior3YearInstant,NumberOfEmployees,pure,instant,0,0,,2021-04-01,2021-04-01,,2021-03-31,
jpcrp_cor:NumberOfEmployees,932,0,,Prior2YearInstant,NumberOfEmployees,pure,instant,0,0,,2022-04-01,2022-04-01,,2022-03-31,
jpcrp_cor:NumberOfEmployees,910,0,,Prior1YearInstant,NumberOfEmployees,pure,instant,0,0,,2023-04-01,2023-04-01,,2023-03-31,
jpcrp_cor:NumberOfEmployees,902,0,,CurrentYearInstant,NumberOfEmployees,pure,instant,0,0,,2024-04-01,2024-04-01,,2024-03-31,
jpcrp_cor:AverageNumberOfTemporaryWorkers,428,0,,Prior4YearInstant,AverageNumberOfTemporaryWorkers,pure,instant,0,0,,2020-04-01,2020-04-01,,2020-03-31,
jpcrp_cor:AverageNumberOfTemporaryWorkers,413,0,,Prior3YearInstant,AverageNumberOfTemporaryWorkers,pure,instant,0,0,,2021-04-01,2021-04-01,,2021-03-31,
jpcrp_cor:AverageNumberOfTemporaryWorkers,384,0,,Prior2YearInstant,AverageNumberOfTemporaryWorkers,pure,instant,0,0,,2022-04-01,2022-04-01,,2022-03-31,
jpcrp_cor:AverageNumberOfTemporaryWorkers,382,0,,Prior1YearInstant,AverageNumberOfTemporaryWorkers,pure,instant,0,0,,2023-04-01,2023-04-01,,2023-03-31,
jpcrp_cor:AverageNumberOfTemporaryWorkers,401,0,,CurrentYearInstant,AverageNumberOfTemporaryWorkers,pure,instant,0,0,,2024-04-01,2024-04-01,,2024-03-31,
jpcrp_cor:NetSalesSummaryOfBusinessResults,183344000000,-6,,Prior4YearDuration_NonConsolidatedMember,NetSalesSummaryOfBusinessResults,JPY,duration,0,0,2019-04-01,2020-04-01,,2020-03-31,,"[{""ja"":[""連結個別"",""非連結又は個別""],""en"":[""Consolidated or non-consolidated"",""Non-consolidated""],""id"":[""jppfs_cor_ConsolidatedOrNonConsolidatedAxis"",""jppfs_cor_NonConsolidatedMember""]}]"
jpcrp_cor:NetSalesSummaryOfBusinessResults,179278000000,-6,,Prior3YearDuration_NonConsolidatedMember,NetSalesSummaryOfBusinessResults,JPY,duration,0,0,2020-04-01,2021-04-01,,2021-03-31,,"[{""ja"":[""連結個別"",""非連結又は個別""],""en"":[""Consolidated or non-consolidated"",""Non-consolidated""],""id"":[""jppfs_cor_ConsolidatedOrNonConsolidatedAxis"",""jppfs_cor_NonConsolidatedMember""]}]"
jpcrp_cor:NetSalesSummaryOfBusinessResults,205827000000,-6,,Prior2YearDuration_NonConsolidatedMember,NetSalesSummaryOfBusinessResults,JPY,duration,0,0,2021-04-01,2022-04-01,,2022-03-31,,"[{""ja"":[""連結個別"",""非連結又は個別""],""en"":[""Consolidated or non-consolidated"",""Non-consolidated""],""id"":[""jppfs_cor_ConsolidatedOrNonConsolidatedAxis"",""jppfs_cor_NonConsolidatedMember""]}]"
jpcrp_cor:NetSalesSummaryOfBusinessResults,266960000000,-6,,Prior1YearDuration_NonConsolidatedMember,NetSalesSummaryOfBusinessResults,JPY,duration,0,0,2022-04-01,2023-04-01,,2023-03-31,,"[{""ja"":[""連結個別"",""非連結又は個別""],""en"":[""Consolidated or non-consolidated"",""Non-consolidated""],""id"":[""jppfs_cor_ConsolidatedOrNonConsolidatedAxis"",""jppfs_cor_NonConsolidatedMember""]}]"
jpcrp_cor:NetSalesSummaryOfBusinessResults,269867000000,-6,,CurrentYearDuration_NonConsolidatedMember,NetSalesSummaryOfBusinessResults,JPY,duration,0,0,2023-04-01,2024-04-01,,2024-03-31,,"[{""ja"":[""連結個別"",""非連結又は個別""],""en"":[""Consolidated or non-consolidated"",""Non-consolidated""],""id"":[""jppfs_cor_ConsolidatedOrNonConsolidatedAxis"",""jppfs_cor_NonConsolidatedMember""]}]"
jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,4987000000,-6,,Prior4YearDuration_NonConsolidatedMember,OrdinaryIncomeLossSummaryOfBusinessResults,JPY,duration,0,0,2019-04-01,2020-04-01,,2020-03-31,,"[{""ja"":[""連結個別"",""非連結又は個別""],""en"":[""Consolidated or non-consolidated"",""Non-consolidated""],""id"":[""jppfs_cor_ConsolidatedOrNonConsolidatedAxis"",""jppfs_cor_NonConsolidatedMember""]}]"
jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,5364000000,-6,,Prior3YearDuration_NonConsolidatedMember,OrdinaryIncomeLossSummaryOfBusinessResults,JPY,duration,0,0,2020-04-01,2021-04-01,,2021-03-31,,"[{""ja"":[""連結個別"",""非連結又は個別""],""en"":[""Consolidated or non-consolidated"",""Non-consolidated""],""id"":[""jppfs_cor_ConsolidatedOrNonConsolidatedAxis"",""jppfs_cor_NonConsolidatedMember""]}]"
jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,4369000000,-6,,Prior2YearDuration_NonConsolidatedMember,OrdinaryIncomeLossSummaryOfBusinessResults,JPY,duration,0,0,2021-04-01,2022-04-01,,2022-03-31,,"[{""ja"":[""連結個別"",""非連結又は個別""],""en"":[""Consolidated or non-consolidated"",""Non-consolidated""],""id"":[""jppfs_cor_ConsolidatedOrNonConsolidatedAxis"",""jppfs_cor_NonConsolidatedMember""]}]"
jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,1917000000,-6,,Prior1YearDuration_NonConsolidatedMember,OrdinaryIncomeLossSummaryOfBusinessResults,JPY,duration,0,0,2022-04-01,2023-04-01,,2023-03-31,,"[{""ja"":[""連結個別"",""非連結又は個別""],""en"":[""Consolidated or non-consolidated"",""Non-consolidated""],""id"":[""jppfs_cor_ConsolidatedOrNonConsolidatedAxis"",""jppfs_cor_NonConsolidatedMember""]}]"
jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,6690000000,-6,,CurrentYearDuration_NonConsolidatedMember,OrdinaryIncomeLossSummaryOfBusinessResults,JPY,duration,0,0,2023-04-01,2024-04-01,,2024-03-31,,"[{""ja"":[""連結個別"",""非連結又は個別""],""en"":[""Consolidated or non-consolidated"",""Non-consolidated""],""id"":[""jppfs_cor_ConsolidatedOrNonConsolidatedAxis"",""jppfs_cor_NonConsolidatedMember""]}]"
jpcrp_cor:NetIncomeLossSummaryOfBusinessResults,3281000000,-6,,Prior4YearDuration_NonConsolidatedMember,NetIncomeLossSummaryOfBusinessResults,JPY,duration,0,0,2019-04-01,2020-04-01,,2020-03-31,,"[{""ja"":[""連結個別"",""非連結又は個別""],""en"":[""Consolidated or non-consolidated"",""Non-consolidated""],""id"":[""jppfs_cor_ConsolidatedOrNonConsolidatedAxis"",""jppfs_cor_NonConsolidatedMember""]}]"
jpcrp_cor:NetIncomeLossSummaryOfBusinessResults,3986000000,-6,,Prior3YearDuration_NonConsolidatedMember,NetIncomeLossSummaryOfBusinessResults,JPY,duration,0,0,2020-04-01,2021-04-01,,2021-03-31,,"[{""ja"":[""連結個別"",""非連結又は個別""],""en"":[""Consolidated or non-consolidated"",""Non-consolidated""],""id"":[""jppfs_cor_ConsolidatedOrNonConsolidatedAxis"",""jppfs_cor_NonConsolidatedMember""]}]"
jpcrp_cor:NetIncomeLossSummaryOfBusinessResults,3215000000,-6,,Prior2YearDuration_NonConsolidatedMember,NetIncomeLossSummaryOfBusinessResults,JPY,duration,0,0,2021-04-01,2022-04-01,,2022-03-31,,"[{""ja"":[""連結個別"",""非連結又は個別""],""en"":[""Consolidated or non-consolidated"",""Non-consolidated""],""id"":[""jppfs_cor_ConsolidatedOrNonConsolidatedAxis"",""jppfs_cor_NonConsolidatedMember""]}]"
jpcrp_cor:NetIncomeLossSummaryOfBusinessResults,1316000000,-6,,Prior1YearDuration_NonConsolidatedMember,NetIncomeLossSummaryOfBusinessResults,JPY,duration,0,0,2022-04-01,2023-04-01,,2023-03-31,,"[{""ja"":[""連結個別"",""非連結又は個別""],""en"":[""Consolidated or non-consolidated"",""Non-consolidated""],""id"":[""jppfs_cor_ConsolidatedOrNonConsolidatedAxis"",""jppfs_cor_NonConsolidatedMember""]}]"
jpcrp_cor:NetIncomeLossSummaryOfBusinessResults,4058000000,-6,,CurrentYearDuration_NonConsolidatedMember,NetIncomeLossSummaryOfBusinessResults,JPY,duration,0,0,2023-04-01,2024-04-01,,2024-03-31,,"[{""ja"":[""連結個別"",""非連結又は個別""],""en"":[""Consolidated or non-consolidated"",""Non-consolidated""],""id"":[""jppfs_cor_ConsolidatedOrNonConsolidatedAxis"",""jppfs_cor_NonConsolidatedMember""]}]"
jpcrp_cor:CapitalStockSummaryOfBusinessResults,10000000000,-6,,Prior4YearInstant_NonConsolidatedMember,CapitalStockSummaryOfBusinessResults,JPY,instant,0,0,,2020-04-01,2020-04-01,,2020-03-31,"[{""ja"":[""連結個別"",""非連結又は個別""],""en"":[""Consolidated or non-consolidated"",""Non-consolidated""],""id"":[""jppfs_cor_ConsolidatedOrNonConsolidatedAxis"",""jppfs_cor_NonConsolidatedMember""]}]"
